Task_ID,Type,Success_Rate,Delay,Decision,Queue_Load_Avg,Jensen_Gap
322,AR,21.11801242236025,7.9257747122190345,Local,6.867599152097862,46.535341498813565
323,BeautyCam,21.052631578947366,6.659725185848942,Offload,6.1350767773540795,27.971719388787612
324,AR,20.98765432098765,5.028544299594,Local,5.928875292605538,8.84050258000585
325,BeautyCam,20.923076923076923,6.544996661947846,Local,5.939588555294429,26.36685483827805
326,BeautyCam,20.858895705521473,7.446156989983902,Local,6.102952852393353,38.91296615655732
327,BeautyCam,20.795107033639145,5.115764223559072,Local,6.019960549121602,9.554330994517766
328,AR,20.73170731707317,8.370370160703914,Local,6.850593689462693,53.42045964487713
329,AR,20.66869300911854,6.521366804434923,Local,6.962153579687185,25.778681436823188
330,AR,20.606060606060606,10.562750682312068,Local,7.694853583930699,94.7616787713602
331,AR,20.54380664652568,7.786562464817925,Offload,7.680472732251687,43.65955867389323
332,BeautyCam,20.481927710843372,6.941749817891842,Local,7.586841168559857,31.12549396756968
333,AR,20.42042042042042,7.930671718554635,Local,7.822595843985843,45.76313595499913
334,BeautyCam,20.35928143712575,8.711739140561905,Local,7.891760490087949,58.66759490407894
335,BeautyCam,20.298507462686565,6.856725944361121,Local,7.8295633880232005,29.67433837085711
336,BeautyCam,20.238095238095237,10.398071217652387,Local,8.142330570325843,90.71252931426453
337,BeautyCam,20.178041543026705,11.762888376042426,Offload,8.521344746738789,120.80322717989215
338,BeautyCam,20.118343195266274,7.612517725416508,Local,8.44450899310379,40.19927960421093
339,AR,20.058997050147493,10.491796695583767,Offload,8.98467630882329,92.24180469863173
340,BeautyCam,20.0,11.024920607018643,Local,9.466069522326299,103.55635237873081
341,AR,19.941348973607038,11.09012876713828,Offload,9.752691887367238,104.82878581692525
342,BeautyCam,19.883040935672515,10.931549912327219,Local,9.892986924252734,101.1655334158754
343,AR,19.825072886297377,11.051971971316712,Offload,9.736043075431049,103.64594904466794
344,BeautyCam,19.767441860465116,10.689862835292578,Local,9.622633178171075,95.60333639644267
345,AR,19.710144927536234,9.292083948560071,Local,9.56869885119816,67.51265278036695
346,AR,19.653179190751445,12.864335554884924,Local,9.885585307576395,146.53616251667503
347,BeautyCam,19.596541786743515,9.993432658540579,Local,10.06723266887258,80.6989460354122
348,BeautyCam,19.54022988505747,13.585842205847003,Local,10.128272844309604,165.26339736670198
349,BeautyCam,19.484240687679083,7.962876715879113,Local,9.908585420682531,43.86286246157529
350,BeautyCam,19.428571428571427,10.615650759248043,Local,10.140573543488452,93.05766020521779
351,AR,19.37321937321937,9.861324133955813,Local,9.71208966230814,77.4544245426911
352,BeautyCam,19.318181818181817,11.095990338486633,Local,9.956597137102781,103.19227136555793
353,AR,19.263456090651555,14.640530454391241,Offload,10.484903179003807,194.2478334281432
354,AR,19.2090395480226,11.084377693637903,Offload,10.638120045316915,102.50730675137518
355,BeautyCam,19.154929577464788,11.63825174723204,Offload,10.537434372944958,114.9248995822432
356,BeautyCam,19.101123595505616,12.14376563598713,Offload,10.44778878034462,126.76522321067137
357,BeautyCam,19.047619047619047,11.406359661096706,Local,10.443628923112474,109.20464860765004
358,AR,18.994413407821227,11.71766849089755,Offload,10.552200581723952,116.22794860417969
359,BeautyCam,18.94150417827298,12.975561139711989,Local,10.837595568907307,147.10620149308153
360,AR,18.88888888888889,13.013848290525123,Local,11.103609974754765,147.885855290239
361,BeautyCam,18.83656509695291,13.758898525054297,Local,11.140173798673873,167.61661923711415
362,AR,18.784530386740332,12.448446674512915,Offload,11.363101571943622,133.03767756237008
363,AR,18.732782369146005,12.243695844589418,Local,11.628407560786039,127.78057371919392
364,AR,18.681318681318682,15.015396786328818,Local,11.727977003563886,203.13878621229776
365,BeautyCam,18.63013698630137,10.336721942677118,Local,11.268954613745683,84.25651964908751
366,BeautyCam,18.579234972677597,11.944131470697776,Local,11.281611968778115,119.92532001981759
367,BeautyCam,18.52861035422343,7.602225716748463,Local,11.0759968040467,34.86951900429642
368,BeautyCam,18.478260869565215,12.119730870646256,Local,10.932273331823138,123.89006943739646
369,BeautyCam,18.428184281842817,7.815809365627403,Local,10.797384246562924,37.89778380912132
370,AR,18.37837837837838,13.322665333512406,Offload,11.365411628985262,154.22594441201392
371,AR,18.328840970350406,14.069170605404317,Offload,11.713657309793184,174.4519654942428
372,AR,18.27956989247312,15.14496757325328,Local,12.033317678822868,205.63886848966348
373,AR,18.230563002680967,10.8866038952613,Local,11.92370689514941,94.51713742587981
374,BeautyCam,18.181818181818183,12.032062237358227,Local,11.937554403361545,120.61197362260171
375,BeautyCam,18.133333333333333,15.504999096772583,Local,11.99776475089808,216.05902448042443
376,AR,18.085106382978726,12.247112607224189,Local,12.197990624375436,125.36682284755994
377,AR,18.037135278514587,14.846890722496516,Offload,12.430158776909725,195.61255956358545
378,BeautyCam,17.989417989417987,11.959901167450642,Local,12.206000776545466,117.96022751972797
379,AR,17.941952506596305,12.510772562910864,Local,12.05504609539858,131.25587755060877
380,BeautyCam,17.894736842105264,13.822886355041893,Offload,12.095150023556757,165.6097265814793
381,BeautyCam,17.84776902887139,12.295368399351592,Local,12.00663653965621,125.47999370795965
382,BeautyCam,17.801047120418847,11.768630678189908,Local,12.084334728568198,112.61193057204343
383,BeautyCam,17.75456919060052,11.728462402964562,Local,11.861407244790042,111.48982260853973
384,BeautyCam,17.708333333333336,15.10061736014303,Local,11.818364204457714,201.78476524843597
385,AR,17.662337662337663,10.564258736235843,Local,11.681183157792391,85.09278547189105
386,BeautyCam,17.616580310880828,11.175679019782727,Local,11.370960729052047,98.23997909691359
387,BeautyCam,17.571059431524546,11.629696323497996,Local,11.415855897890168,108.43292484128345
388,AR,17.525773195876287,10.933988398359807,Local,11.633547982609496,92.56226396511971
389,AR,17.480719794344473,12.233193918841238,Local,11.587083012188534,122.50729522696867
390,BeautyCam,17.435897435897434,11.226707600769213,Local,11.368383148106142,98.70677196653708
391,AR,17.391304347826086,10.261862411178381,Local,11.249237554141619,77.8125650090806
392,AR,17.346938775510203,15.139181974143876,Offload,11.615608974486397,201.56681350281096
393,AR,17.302798982188293,12.164738479762079,Local,12.156253741580077,120.0871731057369
394,AR,17.258883248730964,12.542209362829931,Local,12.386153092450375,129.22801344859738
395,BeautyCam,17.21518987341772,11.24773508090072,Local,11.898200041041868,98.23737330051975
396,BeautyCam,17.17171717171717,12.402514378851338,Local,12.032754834335492,125.38830088608182
397,AR,17.12846347607053,14.191903393601232,Local,11.986599566680113,172.7853340269102
398,AR,17.08542713567839,12.455816048530158,Local,12.236729615919268,126.28375753083466
399,AR,17.042606516290725,13.185136224085008,Local,12.297929623028498,144.79267299156655
400,AR,17.0,15.108313927891313,Local,12.576619440717428,198.99501499441888
401,BeautyCam,16.957605985037407,11.161559278779151,Local,12.32678435057632,95.05134740724525
402,AR,16.91542288557214,17.138665209315203,Local,13.016032155903687,264.0493532197198
403,AR,16.87344913151365,11.78630077645858,Local,13.044677996632576,108.91466821702676
404,AR,16.831683168316832,13.580722094847374,Offload,12.756800193827626,154.26205400564749
405,BeautyCam,16.790123456790123,12.051584490701181,Local,13.024651378111534,114.84639831699366
406,AR,16.748768472906402,13.391739782624992,Offload,12.321707241852774,148.76613188458356
407,AR,16.707616707616708,11.265910216375527,Local,12.2956979557759,96.13363947713407
408,AR,16.666666666666664,15.558820380260016,Local,13.323697533759027,211.13371344974803
409,AR,16.625916870415647,14.758581734218524,Local,13.554715562573776,186.5993816633971
410,BeautyCam,16.585365853658537,15.44633229301217,Local,13.54056421526866,207.12175222499286
411,AR,16.54501216545012,13.644714698095505,Local,14.053057392681557,154.44106344555726
412,BeautyCam,16.50485436893204,15.724781663281117,Local,14.119035885855775,215.31158536545115
413,AR,16.46489104116223,13.869582642038216,Offload,14.129340201698415,160.13116333002768
414,AR,16.425120772946862,12.513221469491302,Local,14.296173338136194,124.12092591449658
415,BeautyCam,16.3855421686747,14.37974384538124,Local,14.421113432362555,174.1293802276728
416,AR,16.346153846153847,15.180736862100591,Offload,14.402654020076975,197.56805384914588
417,AR,16.30695443645084,13.836445953843208,Local,14.65167369140109,158.29956971504106
418,BeautyCam,16.267942583732058,15.073618160494311,Local,14.243369555223016,193.84283199418542
419,BeautyCam,16.2291169451074,15.016531412039864,Local,13.831120854548264,191.8676231046927
420,BeautyCam,16.19047619047619,13.68691099796665,Local,13.7723163390526,153.4473128742303
421,BeautyCam,16.152019002375297,14.168438491369534,Local,13.689901830823214,166.64204303054618
422,BeautyCam,16.113744075829384,13.147334358845688,Local,13.76872426632136,138.5183463823385
423,AR,16.07565011820331,15.743445920281747,Local,13.75864845968481,213.31935246406118
424,AR,16.037735849056602,15.51173646656397,Local,13.948450649000273,205.80252974947456
425,BeautyCam,16.0,12.43121951100871,Local,13.806711641139591,119.45576761948396
426,BeautyCam,15.96244131455399,15.206963833439126,Local,14.369767604379982,195.99066095979606
427,AR,15.92505854800937,17.274059534976814,Offload,14.698471834611965,262.87317013797735
428,BeautyCam,15.887850467289718,16.78839059855935,Local,14.938393633998022,246.0135577779191
429,BeautyCam,15.85081585081585,16.018747349659876,Local,14.831061996065085,220.4609564055696
430,AR,15.813953488372093,14.7409848758321,Local,14.935200734859828,180.8763193814671
431,AR,15.777262180974477,16.75585467090266,Offload,14.853209916358125,244.09356606255773
432,AR,15.74074074074074,15.479496464971373,Local,15.106702049856858,202.64842431219085
433,AR,15.704387990762125,17.29525519632899,Local,15.319982818794548,261.89441399257413
434,BeautyCam,15.668202764976957,14.331664099771068,Local,15.243315024829775,167.84901581071136
435,BeautyCam,15.632183908045977,15.06391373585794,Local,15.050838765623364,189.1418949468925
436,BeautyCam,15.59633027522936,14.821638767770246,Local,15.039356216476467,181.64894921987366
437,AR,15.560640732265446,17.40249209452567,Local,15.079621796337028,264.5694794086655
438,BeautyCam,15.52511415525114,14.654882593435508,Local,15.009210274500436,176.17010112180685
439,BeautyCam,15.489749430523919,17.004945269658936,Local,14.449626263813164,250.33281917078284
440,BeautyCam,15.454545454545453,15.050367162233945,Local,14.530181113041944,187.37174585690687
441,BeautyCam,15.419501133786847,16.20372430972258,Offload,14.46794719103875,223.16839242784226
442,AR,15.384615384615385,13.98085472662134,Local,14.414623236489888,155.78892893593255
443,AR,15.349887133182843,14.447109269004292,Local,14.552597644312893,168.82434498024747
444,BeautyCam,15.315315315315313,14.902869845723998,Local,14.427064311699345,181.96871380030058
445,AR,15.280898876404494,14.193108587382097,Local,14.476208363448702,161.07265437576223
446,AR,15.246636771300448,12.7723157308179,Local,14.095205175111861,122.53619885633059
447,BeautyCam,15.212527964205815,13.775326416729403,Local,13.54696219313902,148.98067914868795
448,BeautyCam,15.178571428571427,14.91798624708797,Local,13.296390566395019,181.5559693110047
449,AR,15.14476614699332,18.81752956167174,Local,14.280589879525019,312.8653197186809
450,BeautyCam,15.11111111111111,16.89214213230576,Offload,14.282551757174389,243.75503713186689
451,BeautyCam,15.077605321507761,13.696784889502528,Local,14.5124803122939,145.712625634402
452,AR,15.04424778761062,15.819565729237047,Offload,14.531983555239844,208.16175579833327
453,BeautyCam,15.011037527593817,14.356651218450526,Local,14.47922155936285,163.74821101129453
454,BeautyCam,14.977973568281937,17.967653805942525,Offload,14.189753193698763,280.24554045308156
455,AR,14.945054945054945,15.09538549452709,Local,14.379554098258584,184.95004640395132
456,AR,14.912280701754385,13.51965444328178,Local,14.529797201865431,139.61404272883084
457,BeautyCam,14.87964989059081,14.639773746558085,Local,14.001859988579195,170.9554695052396
458,BeautyCam,14.847161572052403,14.981339457028099,Local,14.346233811870565,180.84058734532974
459,BeautyCam,14.814814814814813,15.932639291682774,Offload,14.314037302756692,210.00713382494146
460,AR,14.782608695652174,13.602911173581205,Local,14.513721182308814,140.92827841028796
461,AR,14.75054229934924,13.850841529241636,Local,14.551377606481164,147.53364960603272
462,AR,14.71861471861472,12.40760127429165,Local,14.510056189061691,109.4284018636769
463,BeautyCam,14.686825053995682,14.115916957989253,Local,14.581595348221615,154.57312929074146
464,BeautyCam,14.655172413793101,14.48046923160923,Local,14.603438421338343,164.78316830159343
465,AR,14.623655913978496,15.848510398042965,Local,15.20938632379512,206.04948151160667
466,AR,14.592274678111588,15.506462016090474,Local,15.329886581890998,195.0603601015806
467,BeautyCam,14.5610278372591,16.907081168823495,Local,15.110960735886152,240.20547188185418
468,BeautyCam,14.529914529914532,14.963204264162119,Local,15.034064828432065,177.9593796698023
469,BeautyCam,14.498933901918976,17.14756955630384,Local,14.988634587043205,247.86364392220398
470,AR,14.468085106382977,16.454125752596173,Local,15.22926331902136,224.26228370887412
471,AR,14.437367303609342,15.280795153449127,Local,15.214126425221512,186.74674693251475
472,AR,14.40677966101695,17.945417703648445,Offload,15.54830438461794,275.03659699434314
473,AR,14.376321353065538,15.325983394938032,Local,15.651197350595732,187.5616427976919
474,AR,14.345991561181433,15.517242607082975,Local,15.676267850215794,193.21467861485976
475,BeautyCam,14.315789473684209,15.766469865862291,Local,15.120392041050915,200.76024101255058
476,AR,14.285714285714285,16.06632928795869,Local,15.448235730833616,210.04753858931582
477,AR,14.255765199161424,17.759019626575252,Local,15.599752287360548,267.03694701818296
478,AR,14.225941422594143,19.00746561132336,Offload,15.74884040395213,312.6223744832777
479,BeautyCam,14.19624217118998,17.853665771906805,Local,15.767618663353579,269.74020045054067
480,AR,14.166666666666666,15.7244490611548,Local,15.063656952507978,197.92736260679573
481,AR,14.137214137214137,17.428172177914508,Offload,14.780031094587448,254.15529087592972
482,BeautyCam,14.107883817427386,13.793003985677759,Local,14.324896854413074,140.3564878745198
483,AR,14.078674948240167,15.246114904909145,Local,14.559383040441205,182.35611753271337
484,BeautyCam,14.049586776859504,14.479688663777688,Local,14.16219423025151,159.33380374584272
485,AR,14.02061855670103,16.917463061243804,Local,14.408651362536617,235.6562388519146
486,BeautyCam,13.991769547325102,14.82263809775547,Local,14.093055250366126,168.8783289593397
487,AR,13.963039014373715,17.327188902973802,Local,15.017349747477846,249.17324022052372
488,BeautyCam,13.934426229508196,16.074981971482654,Offload,14.934817378498071,207.0475918203443
489,AR,13.905930470347649,16.16858073764193,Offload,14.954626053082183,209.803566735939
490,AR,13.877551020408163,15.90896129292468,Local,15.23036458912527,201.2112819842127
491,AR,13.849287169042771,16.60473704537382,Local,15.245048523925533,223.57725373764265
492,AR,13.821138211382115,16.414112945868137,Offload,15.042639335725733,217.0066936322554
493,AR,13.793103448275861,16.581534759445525,Offload,14.900971223337077,222.2605354079897
494,BeautyCam,13.765182186234817,13.375130622500052,Local,14.41245774078898,125.93247305462768
495,BeautyCam,13.737373737373737,13.423842761807553,Local,14.4188265440545,127.05809797842929
496,AR,13.709677419354838,17.36694983840125,Local,14.888543635227062,248.2886662161023
497,AR,13.682092555331993,17.191714865815047,Local,15.431616834212969,241.9360176120622
498,AR,13.654618473895583,16.576705938465725,Offload,15.516565805375915,220.87692881798714
499,BeautyCam,13.627254509018035,15.759983347610952,Local,15.53657589272214,194.19418357051467
500,BeautyCam,13.600000000000001,17.015164886513002,Local,15.515022116862662,235.08486640623465
501,BeautyCam,13.572854291417165,13.421757704205483,Local,15.46103271313577,125.4278290284968
502,AR,13.545816733067728,14.084852598524932,Local,15.502100047469085,143.48927259994986
503,AR,13.518886679920477,16.8747961456298,Local,15.63175566766439,229.6677107498715
504,BeautyCam,13.492063492063492,14.591958118388463,Local,15.537901541523231,157.55489083720542
505,BeautyCam,13.465346534653467,15.918401573972087,Local,15.175737835877618,197.8138047172239
506,BeautyCam,13.438735177865613,14.64140234855695,Local,15.220130865543808,158.5387968395696
507,AR,13.41222879684418,14.022592924369414,Local,15.204946177672351,140.58930752764002
508,AR,13.385826771653544,19.078045534889014,Local,15.82896711341086,307.7348220022189
509,BeautyCam,13.359528487229863,15.731791906599573,Local,15.714465876091477,190.9099001321847
510,BeautyCam,13.333333333333334,14.03176564400836,Local,15.469840010653076,140.06816212431067
511,AR,13.307240704500977,13.841225719086145,Local,14.953655595861107,134.56512174219176
512,AR,13.28125,13.798960171494716,Local,14.521345192698892,133.2108413955392
513,AR,13.255360623781677,14.109071601476922,Local,14.474204421950086,141.6810644331206
514,BeautyCam,13.229571984435799,12.983504596413022,Local,14.522258927524703,110.99342822180438
515,BeautyCam,13.203883495145632,14.246269358621399,Local,14.54001000390112,145.2188133423527
516,BeautyCam,13.178294573643413,14.270423704499796,Local,14.464632970372886,145.71128154567774
517,AR,13.152804642166343,16.495590734837236,Local,14.566101762384207,213.9741845404438
518,AR,13.127413127413126,15.810758546047602,Offload,14.595885277607357,191.58780878028287
519,BeautyCam,13.102119460500964,16.774691746446255,Local,14.641213026421022,222.75673281306354
520,BeautyCam,13.076923076923078,13.15464869228664,Local,14.160340014387506,114.14188840408552
521,AR,13.051823416506716,16.555012617469856,Local,14.443536138744282,215.00368138251238
522,BeautyCam,13.026819923371647,16.527605288056684,Local,14.40900560513615,213.83500982670384
523,AR,13.001912045889103,14.503612563136901,Local,14.735314162276552,150.76732327186167
524,BeautyCam,12.977099236641221,14.517038668757877,Local,14.635957936840317,150.95652106039532
525,BeautyCam,12.95238095238095,14.972392711135008,Local,14.638336508163206,164.18424981348073
526,AR,12.927756653992395,16.929702228889003,Offload,14.808579483513848,226.4130922865878
527,BeautyCam,12.903225806451612,13.189223268076343,Local,14.353706930639266,113.48302814180609
528,AR,12.878787878787879,14.891435788447556,Local,13.818603686449904,161.12242918797045
529,BeautyCam,12.854442344045369,15.668099838029086,Local,13.961937394593459,184.64718605331726
530,AR,12.830188679245284,15.417769200788712,Local,14.161125257557538,176.63319225697091
531,BeautyCam,12.8060263653484,12.100940847901608,Local,14.150926292992361,85.1339388011459
532,BeautyCam,12.781954887218044,12.803936627660901,Local,14.271164560859145,102.51593267038908
533,AR,12.757973733583489,16.33669629290916,Offload,14.33138649613141,205.3163645465726
534,BeautyCam,12.734082397003746,16.014201573187233,Local,14.476876565199172,194.63314155919375
535,BeautyCam,12.710280373831775,15.601681942413428,Local,14.017388207794895,181.35068799740094
536,BeautyCam,12.686567164179104,13.006528359801319,Local,13.908115852872097,106.8803140324913
537,BeautyCam,12.66294227188082,16.617828359611067,Local,13.897019657207299,213.71205481059317
538,AR,12.639405204460965,12.82890295209331,Local,13.830341675206242,101.88381492439737
539,BeautyCam,12.615955473098332,14.674893578663385,Local,13.892955655627413,152.51093160530004
540,BeautyCam,12.592592592592592,13.35659999766721,Local,13.675467281072494,115.358557294558
541,BeautyCam,12.56931608133087,12.08882725323609,Local,13.682085539308641,82.94014737164002
542,AR,12.546125461254611,13.243262212181753,Local,13.841071262952914,112.06269571917042
543,BeautyCam,12.52302025782689,13.199131318873988,Local,13.613200861679132,110.74046553480193
544,BeautyCam,12.5,14.270025586381799,Local,13.608346583409013,140.00340391633182
545,BeautyCam,12.477064220183486,14.052441388636234,Local,13.570658694903106,133.65619108470582
546,BeautyCam,12.454212454212454,14.026251912094631,Local,13.506340759092186,132.74293240842348
547,BeautyCam,12.431444241316271,15.801217261136868,Local,13.553290725880293,185.50893809422297
548,BeautyCam,12.408759124087592,14.21315321144399,Offload,12.56232190822731,137.61581146018537
549,AR,12.386156648451731,13.010260219859404,Local,12.898106214093099,104.68758896331558
550,BeautyCam,12.363636363636363,12.653744191851743,Local,12.720153661092414,95.39225764147506
551,AR,12.341197822141561,15.254609596347919,Local,13.057053541096172,167.84323487658156
552,AR,12.318840579710146,13.506549401732684,Local,13.227112925283677,117.35632204496467
553,AR,12.296564195298371,15.391699702358366,Offload,13.594650394953181,171.67477584159144
554,AR,12.274368231046932,15.026341895594564,Local,14.08209604795176,160.34745659202218
555,AR,12.252252252252251,13.086587630704795,Local,14.118734526800637,105.61254243557183
556,AR,12.23021582733813,14.065672272044552,Local,14.15119447890002,132.05129308767283
557,AR,12.208258527827647,15.766365809338836,Local,14.317758817091962,182.61259938859365
558,AR,12.186379928315413,16.74437040457056,Local,14.659397597939313,214.1851248092094
559,AR,12.164579606440071,19.2402501604528,Offload,15.227630552857146,303.7471421860827
560,BeautyCam,12.142857142857142,13.742406829018503,Local,15.047457743607202,122.0898735677047
561,BeautyCam,12.121212121212121,16.43208821563793,Local,14.908979549879826,203.086965887755
562,BeautyCam,12.099644128113878,16.081825717374745,Local,14.950206068636694,191.4576954861771
563,BeautyCam,12.078152753108348,17.720939566415915,Local,15.26859460725652,246.6340708907
564,BeautyCam,12.056737588652481,13.634221826880038,Local,15.17173336752287,118.21670468660922
565,BeautyCam,12.035398230088495,17.6360455041332,Offload,14.945104590571201,243.19695496737995
566,BeautyCam,12.014134275618375,15.151166370165534,Local,14.913515000172703,161.45037040413774
567,AR,11.992945326278658,14.261494958504256,Local,15.015839885795094,135.08144853323606
568,AR,11.971830985915492,15.65236210001563,Local,15.390230743154987,176.512718394832
569,AR,11.950790861159929,19.919563893950947,Local,16.08043170632278,328.09018109368805
570,BeautyCam,11.929824561403509,14.860629739066413,Local,16.10049544753401,151.80019965204968
571,AR,11.908931698774081,16.000247736571243,Local,16.49701869386606,186.77866967636078
572,BeautyCam,11.888111888111888,16.346939917254105,Local,16.266193825204198,197.76919005340937
573,AR,11.8673647469459,18.873731963709865,Local,16.52936449079317,286.5308112809742
574,BeautyCam,11.846689895470384,13.825529431122119,Local,16.340273578351752,121.1512832099626
575,AR,11.826086956521738,18.437942849092103,Offload,16.613411597263987,269.8045233116661
576,AR,11.805555555555555,15.744541317821511,Local,16.590936702985033,177.44391957209558
577,AR,11.785095320623917,15.615441000273208,Local,16.317152584646987,173.18093264704984
578,BeautyCam,11.76470588235294,18.831636628578526,Local,16.372945066085023,283.75925619426414
579,BeautyCam,11.744386873920552,15.437997175748368,Local,16.402731138593072,167.1568181080326
580,AR,11.724137931034482,16.785700314286583,Local,16.655029141313996,210.38061525047806
581,BeautyCam,11.703958691910499,18.971510273823824,Local,16.363022609343602,288.29599005964974
582,BeautyCam,11.683848797250858,14.881335632964808,Local,16.412341339218504,149.52547164617079
583,BeautyCam,11.663807890222985,17.239530056168554,Local,16.65736639478457,225.08606411088505
584,BeautyCam,11.643835616438356,15.377602158594513,Local,16.60670276124204,164.10025680375375
585,AR,11.623931623931623,17.32783177497703,Local,16.448601144581076,227.6830596026054
586,BeautyCam,11.604095563139932,15.100055275789552,Local,16.43493774031742,155.18419297818525
587,AR,11.584327086882453,22.92307522264082,Local,17.337155876767174,452.44853033170347
588,AR,11.564625850340136,15.162394696017131,Local,17.287801516682418,156.46015822169653
589,BeautyCam,11.544991511035652,19.45472385464197,Offload,17.126103165152628,304.85593110103383
590,BeautyCam,11.525423728813559,19.75532093062698,Offload,17.136482660027667,316.3251831777892
591,BeautyCam,11.505922165820643,16.39584495586836,Local,17.170550073145073,194.55065270925206
592,AR,11.486486486486488,16.9818388893077,Local,17.201596747579604,213.8827662147122
593,BeautyCam,11.467116357504215,15.264666969334494,Local,16.719927141152795,158.26627288964937
594,AR,11.447811447811448,18.604880200797133,Offload,16.874116439701083,271.2046524589186
595,AR,11.428571428571429,17.019757599490106,Local,17.06201639889704,214.4449928304178
596,AR,11.409395973154362,15.895235577628965,Local,17.000512072255013,177.18782924165663
597,AR,11.390284757118927,19.154698726873637,Local,17.57412424635158,291.22152682780103
598,AR,11.37123745819398,16.50339250542497,Local,17.71330705489714,196.37599424005003
599,AR,11.352253756260435,16.082964958620632,Local,17.834785994690797,182.44861906217056
600,BeautyCam,11.333333333333332,21.52302142065238,Local,17.79508438891175,386.8128291604065
601,AR,11.314475873544092,16.874240967008202,Local,17.44243518127741,207.93948969856257
602,AR,11.295681063122924,19.485036755775127,Local,17.359172422618446,302.6294228962777
603,AR,11.276948590381426,15.825071608423121,Local,17.5233516684976,173.0830993362676
604,AR,11.258278145695364,18.54863318011926,Local,17.920185530748228,266.49679120525605
605,AR,11.239669421487603,19.386106179746502,Offload,17.975044633107238,297.98176450400075
606,AR,11.221122112211221,17.887330957216754,Local,18.3404756297125,241.8088640478305
607,BeautyCam,11.202635914332784,20.463093997834292,Local,18.22899920637954,340.32629313522125
608,BeautyCam,11.18421052631579,20.452178298633655,Local,18.063436873373266,339.5406271937759
609,BeautyCam,11.16584564860427,15.283225796607791,Local,17.948463946335117,154.48768044190587
610,AR,11.147540983606557,19.96757346908929,Local,18.173989186899856,319.4279434538287
611,AR,11.129296235679215,19.534288673603527,Offload,18.062758573421142,301.98907648413245
612,AR,11.11111111111111,17.288708570062145,Local,17.743690380804622,218.98985822362977
613,AR,11.092985318107667,20.441162881803308,Offload,18.03455222389447,337.6874532701263
614,AR,11.074918566775244,17.639272565026022,Local,18.078407878798487,230.6543255709754
615,AR,11.05691056910569,20.360070291914813,Local,18.311351552568134,333.78935263776657
616,BeautyCam,11.03896103896104,17.878961226848354,Local,18.488259374153444,238.58142326025177
617,BeautyCam,11.021069692058347,17.529583814554083,Local,17.938379454705945,225.95082140425302
618,BeautyCam,11.003236245954692,17.73660407378821,Local,17.858389894824313,233.0026388713327
619,BeautyCam,10.98546042003231,16.95264401949843,Local,17.51685119929416,205.55302251408773
620,BeautyCam,10.967741935483872,16.995844072074803,Local,16.97501961196873,206.7883439759006
621,AR,10.950080515297907,18.50122119805224,Local,16.82637061509535,259.99271612056606
622,AR,10.932475884244374,19.036336893038676,Local,17.04415555776938,279.8039247313306
623,AR,10.914927768860354,15.376448648757385,Local,16.777615603033578,153.566012730458
624,AR,10.897435897435898,16.15145438625772,Local,16.728824557400223,177.81688964851799
625,AR,10.879999999999999,21.989774550785558,Local,17.3803983651801,400.29188903599845
626,BeautyCam,10.86261980830671,15.267237606156597,Local,17.425685014566817,149.45417804163012
627,AR,10.845295055821373,21.110577782943764,Local,17.85644097558719,361.84315940999943
628,AR,10.828025477707007,16.363531453663754,Local,17.99370575266136,183.60233008472315
629,BeautyCam,10.81081081081081,16.64037620874131,Local,18.114003878156396,192.52910456629994
630,AR,10.793650793650794,19.607612446268153,Offload,18.232289004889,299.86757728975783
631,BeautyCam,10.776545166402537,21.419591224300852,Offload,18.38442853992645,373.9037685048851
632,AR,10.759493670886076,17.436039617296434,Local,18.550242911674843,218.76352760671722
633,BeautyCam,10.742496050552923,17.34393994825743,Local,18.72063554414126,215.32045586779947
634,BeautyCam,10.725552050473187,18.536166775612074,Local,19.01955541555997,257.86095135623896
635,AR,10.708661417322835,18.500650600269374,Local,19.125624380295186,256.2743617788192
636,AR,10.69182389937107,21.282361043431123,Local,19.1652574543715,366.6694641476481
637,BeautyCam,10.675039246467819,22.50503292743857,Local,19.380419121487087,419.85639696997237
638,BeautyCam,10.658307210031348,18.55361843346557,Local,19.2439562213958,257.2305533507643
639,BeautyCam,10.641627543035993,18.280212707308536,Local,19.159387298246852,246.8899939893402
640,AR,10.625,23.01121058149336,Offload,19.604474913330485,441.97808605320273
641,BeautyCam,10.60842433697348,18.64319849951717,Local,19.646043298275863,259.6314223278192
642,BeautyCam,10.59190031152648,18.824233899515203,Local,19.67025099587922,266.1430401906951
643,AR,10.57542768273717,20.177729887075262,Local,19.907590544667432,318.6558521859331
644,BeautyCam,10.559006211180124,19.10502127679499,Local,19.65677542056789,276.2014791444908
645,AR,10.542635658914728,24.987176898706466,Local,19.921607915945888,535.2750897696131
646,AR,10.526315789473683,20.556360603695275,Local,20.05323589162672,333.0244039677193
647,BeautyCam,10.510046367851624,20.740563337323128,Local,20.327280873848043,340.30611312793087
648,BeautyCam,10.493827160493826,19.31016239165278,Local,20.4391889470805,282.6872308780277
649,AR,10.477657935285054,20.973481347544546,Local,20.579038099639593,349.4039089331303
650,AR,10.461538461538462,21.567357898882847,Local,20.74237934319664,374.33163444646345
651,BeautyCam,10.44546850998464,21.077755587878237,Local,20.517081894339576,353.0991736508337
652,BeautyCam,10.429447852760736,21.789615567475554,Local,20.573683274487752,383.2762171462548
